The Devil's Backbone,El espinazo del diablo,"del Toro, Guillermo"
The Devil's Double,The Devil's Double,"Tamahori, Lee"
The Devil's Own,The Devil's Own,"Pakula, Alan J."
The Devil's Rejects,The Devil's Rejects,"Zombie, Rob"
The Devil's Violinist,The Devil's Violinist,"Rose, Bernard"
The Devotion of Suspect X,The Devotion of Suspect X,"Su, Alec"
The Diary of a Teenage Girl,The Diary of a Teenage Girl,"Heller, Marielle"
The Dictator,The Dictator,"Charles, Larry"
The Dilemma,The Dilemma,"Howard, Ron"
The Dinner,The Dinner,"Moverman, Oren"
The Disappearance of Alice Creed,The Disappearance of Alice Creed,"Blakeson, J"
The Disappearance of Eleanor Rigby: Them,The Disappearance of Eleanor Rigby: Them,"Benson, Ned"
The Disappearance of Garcia Lorca,The Disappearance of Garcia Lorca,"Zurinaga, Marcos"
The Disappointments Room,The Disappointments Room,"Caruso, D.J."
The Discreet Charm of the Bourgeoisie,Le charme discret de la bourgeoisie,"Buñuel, Luis"
The Dish,The Dish,"Sitch, Rob"
The Distinguished Gentleman,The Distinguished Gentleman,"Lynn, Jonathan"
The Divergent Series: Insurgent - Shatter Reality,The Divergent Series: Insurgent - Shatter Reality,"Strassburger, Cory"
The Divide,The Divide,"Gens, Xavier"
The Diving Bell and the Butterfly,Le scaphandre et le papillon,"Schnabel, Julian"
The Doctor,The Doctor,"Haines, Randa"
The Doctor and the Devils,The Doctor and the Devils,"Francis, Freddie"
The Do-Deca Pentathlon,The Do-Deca-Pentathlon,"Duplass, Jay_>, <Person id:0243233[http] name:_Duplass, Mark"
The Dog,The Dog,"Berg, Allison_>, <Person id:0449190[http] name:_Keraudren, Frank"
The Dog Wedding,The Dog Wedding,"Lefkowitz, James"
The Door in the Floor,The Door in the Floor,"Williams, Tod"
The Doors,The Doors,"Stone, Oliver"
The Doors: When You're Strange,The Doors: When You're Strange,"DiCillo, Tom"
The Double,The Double,"Brandt, Michael"
The Double Hour,La doppia ora,"Capotondi, Giuseppe"
The Dream Life of Angels,La vie rêvée des anges,"Zonca, Erick"
The Dream Team,The Dream Team,"Zieff, Howard"
The Dreamers,The Dreamers,"Bertolucci, Bernardo"
The Dresser,The Dresser,"Eyre, Richard"
The Dressmaker,The Dressmaker,"Moorhouse, Jocelyn"
The Drop,The Drop,"Roskam, Michaël R."
The Dry Land,The Dry Land,"Williams, Ryan Piers"
The Duchess,The Duchess,"Dibb, Saul"
The Duchess of Langeais,Ne touchez pas la hache,"Rivette, Jacques"
The DUFF,The DUFF,"Sandel, Ari"
The Duke of Burgundy,The Duke of Burgundy,"Strickland, Peter"
The Dukes,The Dukes,"Dufau, Oscar_>, <Person id:0666362[http] name:_Patterson, Ray_>, <Person id:0330207[http] name:_Gordon, George_>, <Person id:0881662[http] name:_Urbano, Carl_>, <Person id:0907484[http] name:_Walker, John_>, <Person id:0952712[http] name:_Zamora, Rudy"
The Dukes of Hazzard,The Dukes of Hazzard,"Chandrasekhar, Jay"
The Dying Gaul,The Dying Gaul,"Lucas, Craig"
The Dying of the Light,Dying of the Light,"Schrader, Paul"
The Eagle,Eddie the Eagle,"Fletcher, Dexter"
The Eagle Huntress,The Eagle Huntress,"Bell, Otto"
The Earrings of Madame De...,Madame de...,"Ophüls, Max"
The Earth Will Swallow You,Widespread Panic: The Earth Will Swallow You,"Hanson, Christopher"
The East,The East,"Batmanglij, Zal"
The Eclipse,The Eclipse,"McPherson, Conor"
The Edge,The Edge,"Tamahori, Lee"
The Edge of Heaven,Auf der anderen Seite,"Akin, Fatih"
The Edge of Love,The Edge of Love,"Maybury, John"
The Edge of Seventeen,The Edge of Seventeen,"Craig, Kelly Fremon"
The Education of Charlie Banks,The Education of Charlie Banks,"Durst, Fred"
The Education of Little Tree,The Education of Little Tree,"Friedenberg, Richard"
The Edukators,Die fetten Jahre sind vorbei,"Weingartner, Hans"
The Eel,Unagi,"Imamura, Shôhei"
The Elephant King,The Elephant King,"Mohammadian, Hadi"
The Embalmer,L'imbalsamatore,"Garrone, Matteo"
The Emerald Forest,The Emerald Forest,"Boorman, John"
The Emoji Movie,The Emoji Movie,"Leondis, Tony"
The Emperor and the Assassin,Jing Ke ci Qin Wang,"Chen, Kaige"
The Emperor's Club,The Emperor's Club,"Hoffman, Michael"
The Emperor's New Clothes,The Emperor's New Clothes,"Taylor, Alan"
The Emperor's New Groove,The Emperor's New Groove,"Dindal, Mark"
The Empire in Africa,The Empire in Africa,"Diaz, Philippe"
The Empty Hours,Las horas muertas,"Lesur, Aarón Fernández"
The Empty Mirror,The Empty Mirror,"Hershey, Barry J."
The End of Love,The End of Love,"Webber, Mark"
The End of Poverty?,The End of Poverty?,"Diaz, Philippe"
The End of the Affair,The End of the Affair,"Jordan, Neil"
The End of the Tour,The End of the Tour,"Ponsoldt, James"
The End of Time,The End of Time,"Mettler, Peter"
The End of Violence,The End of Violence,"Wenders, Wim"
The Endless Summer,The Endless Summer,"Brown, Bruce"
The Endurance: Shackleton's Legendary Antarctic Expedition ,The Endurance: Shackleton's Legendary Antarctic Expedition,"Butler, George"
The English Patient,The English Patient,"Minghella, Anthony"
The English Teacher,The English Teacher,"Zisk, Craig"
The Englishman Who Went Up a Hill But Came Down a Mountain,The Englishman Who Went Up a Hill But Came Down a Mountain,"Monger, Christopher"
The Entity,The Entity,"Furie, Sidney J."
The Epic of Everest,The Epic of Everest,"Noel, J.B.L."
The Equalizer,The Equalizer,"Fuqua, Antoine"
The Errand of Angels,The Errand of Angels,"Vuissa, Christian"
The Escapist,The Escapist,"Wyatt, Rupert"
The Evening Star,The Evening Star,"Harling, Robert"
The Event,The Event,"Reiner, Jeffrey_>, <Person id:0053157[http] name:_Barba, Norberto_>, <Person id:0156838[http] name:_Cheylov, Milan_>, <Person id:0665321[http] name:_Pate, Jonas_>, <Person id:0915400[http] name:_Waxman, Michael"
The Evil That Men Do,The Evil That Men Do,"Thompson, J. Lee"
The Ex,Fast Track,"Peretz, Jesse"
The Exception,The Exception,"Leveaux, David"
The Exiles,The Exiles,"Mackenzie, Kent"
The Exorcism of Emily Rose,The Exorcism of Emily Rose,"Derrickson, Scott"
The Exorcist,The Exorcist,"Ensler, Jason_>, <Person id:0002749[http] name:_Nankin, Michael"
The Exorcist III,The Exorcist III,"Blatty, William Peter"
The Expendables,The Expendables,"Stallone, Sylvester"
The Expendables 2,The Expendables 2,"West, Simon"
The Expendables 3,The Expendables 3,"Hughes, Patrick"
The Exploding Girl,The Exploding Girl,"Gray, Bradley Rust"
The Express,The Express,"Fleder, Gary"
The Extra Man,The Extra Man,"Berman, Shari Springer_>, <Person id:0700301[http] name:_Pulcini, Robert"
The Eye,The Eye,"Moreau, David_>, <Person id:0658837[http] name:_Palud, Xavier"
The Eye of the Storm,The Eye of the Storm,"Schepisi, Fred"
The Eyes of My Mother,The Eyes of My Mother,"Pesce, Nicolas"
The Eyes of Tammy Faye,The Eyes of Tammy Faye,"Bailey, Fenton_>, <Person id:0053190[http] name:_Barbato, Randy"
The Fabulous Baker Boys,The Fabulous Baker Boys,"Kloves, Steve"
The Face of Love,The Face of Love,"Posin, Arie"
The Face Reader,Gwansang,"Han, Jae-rim"
The Faculty,The Faculty,"Rodriguez, Robert"
The Fairy,La fée,"Abel, Dominique_>, <Person id:0330185[http] name:_Gordon, Fiona_>, <Person id:0739787[http] name:_Romy, Bruno"
The Falcon and the Snowman,The Falcon and the Snowman,"Schlesinger, John"
The Fall,The Fall,"Cubitt, Allan_>, <Person id:1347708[http] name:_Verbruggen, Jakob"
The Fallen Idol,The Fallen Idol,"Reed, Carol"
The Family,The Family,"Besson, Luc"
The Family Fang,The Family Fang,"Bateman, Jason"
The Family Man,The Family Man,"Ratner, Brett"
The Family Stone,The Family Stone,"Bezucha, Thomas"
The Family That Preys,The Family That Preys,"Perry, Tyler"
The Family Tree,The Family Tree,"Friedman, Vivi"
The Fan,The Fan,"Scott, Tony"
The Fantastic Mr. Fox,Fantastic Mr. Fox,"Anderson, Wes"
The Fantasticks,The Fantasticks,"Ritchie, Michael"
The Farewell,Abschied - Brechts letzter Sommer,"Schütte, Jan"
The Farewell Party,Mita Tova,"Granit, Tal_>, <Person id:2321422[http] name:_Maymon, Sharon"
The Farthest,The Farthest,"Reynolds, Emer"
The Fast and the Furious,The Fast and the Furious,"Cohen, Rob_>, <Person id:3094672[http] name:_City, Mel"
The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift,"Lin, Justin"
The Fast Runner,Atanarjuat,"Kunuk, Zacharias"
The Fate of the Furious,The Fate of the Furious,"Gray, F. Gary"
The Father of My Children,Le père de mes enfants,"Hansen-Løve, Mia"
The Fault in Our Stars,The Fault in Our Stars,"Boone, Josh"
The Feast of Love,Feast of Love,"Benton, Robert"
The Fencer,Miekkailija,"Härö, Klaus"
The Fianc‚,Defiance,"Nankin, Michael_>, <Person id:0471862[http] name:_Kroeker, Allan_>, <Person id:0938490[http] name:_Wolk, Andy_>, <Person id:0035106[http] name:_Arkush, Allan_>, <Person id:0789834[http] name:_Shaw, Larry_>, <Person id:0534850[http] name:_Madha, Omar_>, <Person id:0829820[http] name:_Stewart, Scott_>, <Person id:0021772[http] name:_Almas, Mairzee_>, <Person id:0258066[http] name:_Alcalá, Félix Enríquez"
The Fifth Element,Le cinquième élément,"Besson, Luc"
The Fifth Estate,The Fifth Estate,"Condon, Bill"
The Fighter,The Fighter,"Russell, David O."
The Fighting Temptations,The Fighting Temptations,"Lynn, Jonathan"
The Film Critic,El Crítico,"Guerschuny, Hernán"
The Filth and the Fury,The Filth and the Fury,"Temple, Julien"
The Final Destination,The Final Destination,"Ellis, David R."
The Final Member,The Final Member,"Bekhor, Jonah_>, <Person id:3253232[http] name:_Math, Zach"
The Final Season,The Final Season,"Evans, David Mickey"
The Finest Hours,The Finest Hours,"Gillespie, Craig"
The Firm,The Firm,"Pollack, Sydney"
The First Basket,The First Basket,"Vyorst, David"
The First Grader,The First Grader,"Chadwick, Justin"
The First Monday in May,The First Monday in May,"Rossi, Andrew"
The First Power,The First Power,"Resnikoff, Robert"
The First Saturday in May,The First Saturday in May,"Hennegan, Brad_>, <Person id:2613014[http] name:_Hennegan, John"
The First Time,The First Time,"Kasdan, Jon"
The First Wives Club,The First Wives Club,"Wilson, Hugh"
The Fisher King,The Fisher King,"Gilliam, Terry"
The Fits,The Fits,"Holmer, Anna Rose"
The Fitzgerald Family Christmas,The Fitzgerald Family Christmas,"Burns, Edward"
The Five Heartbeats,The Five Heartbeats,"Townsend, Robert"
The Five Obstructions,De fem benspænd,"Leth, Jørgen_>, <Person id:0001885[http] name:_von Trier, Lars"
The Five Senses,The Five Senses,"Podeswa, Jeremy"
The Five-Year Engagement,The Five-Year Engagement,"Stoller, Nicholas"
The Flamingo Kid,The Flamingo Kid,"Marshall, Garry"
The Flat,The Flat,"Goldfinger, Arnon"
The Flight of the Red Balloon,Le voyage du ballon rouge,"Hou, Hsiao-Hsien"
The Flintstones,The Flintstones,"Levant, Brian"
The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,"Levant, Brian"
The Florida Project,The Florida Project,"Baker, Sean"
The Flower of Evil,La fleur du mal,"Chabrol, Claude"
The Flower of My Secret,La flor de mi secreto,"Almodóvar, Pedro"
The Flowers of War,Jin ling shi san chai,"Zhang, Yimou"
The Fluffer,The Fluffer,"Glatzer, Richard_>, <Person id:0922903[http] name:_Westmoreland, Wash"
The Fluffy Movie,The Fluffy Movie: Unity Through Laughter,"Rodriguez, Manny_>, <Person id:1191891[http] name:_Lavender, Jay"
The Fly,The Fly,"Cronenberg, David"
The Fly II,The Fly II,"Walas, Chris"
The Flyboys,The Flyboys,"DeVilliers, Rocco"
The Flying Scotsman,The Flying Scotsman,"Mackinnon, Douglas"
The Fog,The Fog,"Carpenter, John"
The Fog of War,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,"Morris, Errol"
The Foot Fist Way,The Foot Fist Way,"Hill, Jody"
The Forbidden Kingdom,The Forbidden Kingdom,"Minkoff, Rob"
The Forbidden Room,The Forbidden Room,"Maddin, Guy_>, <Person id:2829262[http] name:_Johnson, Evan"
The Force,The Force,"Mangold, James"
The Forecaster,The Forecaster,"Vetter, Marcus_>, <Person id:4681490[http] name:_Steinberger, Karin"
The Foreigner,The Foreigner,"Campbell, Martin"
The Forest,The Forest,"Zada, Jason"
The Forest for the Trees,Der Wald vor lauter Bäumen,"Ade, Maren"
The Forgiveness of Blood,The Forgiveness of Blood,"Marston, Joshua"
The Forgotton,The Forgotten,"Ruben, Joseph"
The Forsaken,The Forsaken,"Cardone, J.S."
The Founder,The Founder,"Hancock, John Lee"
The Fountain,The Fountain,"Aronofsky, Darren"
The Four Feathers,The Four Feathers,"Kapur, Shekhar"
The Four Seasons,The Four Seasons,"Alda, Alan"
The Four Times,Le quattro volte,"Frammartino, Michelangelo"
The Fourth Kind,The Fourth Kind,"Osunsanmi, Olatunde"
The Fourth Protocol,The Fourth Protocol,"Mackenzie, John"
The Fox and the Hound,The Fox and the Hound,"Berman, Ted_>, <Person id:0723704[http] name:_Rich, Richard_>, <Person id:0828245[http] name:_Stevens, Art"
The Freebie,The Freebie,"Aselton, Katie"
The French Lieutenant's Woman,The French Lieutenant's Woman,"Reisz, Karel"
The French Minister,Quai d'Orsay,"Tavernier, Bertrand"
The Freshman,The Freshman,"Bergman, Andrew"
The Frighteners,The Frighteners,"Jackson, Peter"
The Frog Prince,The Frog Prince,"Hunsicker, Jackson"
The Fugitive,The Fugitive,"Davis, Andrew"
The Full Monty,The Full Monty,"Cattaneo, Peter"
The Funeral,The Funeral,"Ferrara, Abel"
The Future,L'avenir,"Hansen-Løve, Mia"
The Future of Food,The Future of Food,"Koons, Deborah"
The Fuzz,The Fuzz,"Skiles, Duncan"
The Galapagos Affair: Satan Came to Eden,The Galapagos Affair: Satan Came to Eden,"Geller, Daniel_>, <Person id:0325603[http] name:_Goldfine, Dayna"
The Gallows,The Gallows,"Cluff, Travis_>, <Person id:3951039[http] name:_Lofing, Chris"
The Gambler,The Gambler,"Wyatt, Rupert"
The Game,The Game,"Fincher, David"
The Game of Their Lives,The Game of Their Lives,"Anspaugh, David"
The Game Plan,The Game Plan,"Fickman, Andy"
The Garden,The Garden,"Iyudin, Natalia"
The Gate,The Gate,"Takács, Tibor"
The Gatekeeper,The Gatekeeper,"Frey, John Carlos"
The Gatekeepers,The Gatekeepers,"Moreh, Dror"
The General,The General,"Bruckman, Clyde_>, <Person id:0000036[http] name:_Keaton, Buster"
The General's Daughter,The General's Daughter,"West, Simon"
The German Doctor,Wakolda,"Puenzo, Lucía"
The Ghastly Love of Johnny X,The Ghastly Love of Johnny X,"Bunnell, Paul"
The Ghost and the Darkness,The Ghost and the Darkness,"Hopkins, Stephen"
The Ghost Writer,The Ghost Writer,"Polanski, Roman"
The Ghosts in Our Machine,The Ghosts in Our Machine,"Marshall, Liz"
The Ghosts of Johnson Woods,The Ghosts of Johnson Woods,"Berggoetz, Glenn"
The Ghoul,The Ghoul,"Tunley, Gareth"
The Giant Mechanical Man,The Giant Mechanical Man,"Kirk, Lee"
The Gift,The Gift,"Edgerton, Joel"
The Gingerbread Man,The Gingerbread Man,"Altman, Robert"
The Girl,The Girl,"Jarrold, Julian"
The Girl Cut in Two,La fille coupée en deux,"Chabrol, Claude"
The Girl from Monaco,La fille de Monaco,"Fontaine, Anne"
The Girl From Paris,Une hirondelle a fait le printemps,"Carion, Christian"
The Girl in the Book,The Girl in the Book,"Cohn, Marya"
The Girl in the Picture,The Girl in the Picture,"Chaffey, Don"
The Girl Next Door,The Girl Next Door,"Greenfield, Luke"
The Girl on the Train,The Girl on the Train,"Taylor, Tate"
The Girl Who Kicked the Hornet's Nest,Luftslottet som sprängdes,"Alfredson, Daniel"
The Girl Who Played with Fire,Flickan som lekte med elden,"Alfredson, Daniel"
The Girl with the Dragon Tatto,The Girl with the Dragon Tattoo,"Fincher, David"
The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,"Fincher, David"
The Girl Without Hands,La jeune fille sans mains,"Laudenbach, Sébastien"
The Girlfriend Experience,The Girlfriend Experience,"Kerrigan, Lodge_>, <Person id:1541272[http] name:_Seimetz, Amy"
The Girlfriends,Le amiche,"Antonioni, Michelangelo"
The Giver,The Giver,"Noyce, Phillip"
The Glass Castle,The Glass Castle,"Cretton, Destin Daniel"
The Glass House,The Glass House,"Sackheim, Daniel"
The Glass Shield,The Glass Shield,"Burnett, Charles"
The Gleaners and I,Les glaneurs et la glaneuse... deux ans après,"Varda, Agnès"
The Glimmer Man,The Glimmer Man,"Gray, John"
The Godfather,The Godfather,"Coppola, Francis Ford"
The Godfather: Part III,The Godfather: Part III,"Coppola, Francis Ford"
The Gods Must Be Crazy,The Gods Must Be Crazy,"Uys, Jamie"
The Goebbels Experiment,Das Goebbels-Experiment,"Hachmeister, Lutz"
The Golden Bowl,The Golden Bowl,"Ivory, James"
The Golden Boys,The Golden Boys,"Adams, Daniel"
The Golden Child,The Golden Child,"Ritchie, Michael"
The Golden Compass,The Golden Compass,"Weitz, Chris"
The Golden Door,Nuovomondo,"Crialese, Emanuele"
The Golden Seal,The Golden Seal,"Zuniga, Frank"
The Good Dinosaur,The Good Dinosaur,"Sohn, Peter"
The Good Doctor,The Good Doctor,"Carbonell, Nestor_>, <Person id:0001093[http] name:_Dahl, John_>, <Person id:0220049[http] name:_DePaul, Steven_>, <Person id:1164861[http] name:_Gordon, Seth_>, <Person id:0417794[http] name:_Jann, Michael Patrick_>, <Person id:0514278[http] name:_Listo, Mike_>, <Person id:0833191[http] name:_Straiton, David_>, <Person id:1270350[http] name:_Teng, Larry"
The Good German,The Good German,"Soderbergh, Steven"
The Good Girl,The Good Girl,"Arteta, Miguel"
The Good Guy,The Good Guy,"DePietro, Julio"
The Good Heart,The Good Heart,"Kári, Dagur"
The Good Lie,The Good Lie,"Falardeau, Philippe"
The Good Night,The Good Night,"Paltrow, Jake"
The Good Old Naughty Days,,
The Good Shepherd,The Good Shepherd,"De Niro, Robert"
The Good Soldier,The Good Soldier,"Billington, Kevin"
The Good Son,The Good Son,"Ruben, Joseph"
The Good Thief,The Good Thief,"Jordan, Neil"
"The Good, the Bad, the Weird",Joheunnom nabbeunnom isanghannom,"Kim, Jee-woon"
The Goodbye Girl,The Goodbye Girl,"Ross, Herbert"
"The Goods: Live Hard, Sell Hard","The Goods: Live Hard, Sell Hard","Brennan, Neal"
The Goonies,The Goonies,"Donner, Richard"
The Gospel,The Gospel,"Hardy, Rob"
The Gospel of John,The Visual Bible: The Gospel of John,"Saville, Philip"
The Grace Card,The Grace Card,"Evans, David G."
The Graduate,The Graduate,"Nichols, Mike"
The Grand,The Grand,"Penn, Zak"
The Grand Budapest Hotel,The Grand Budapest Hotel,"Anderson, Wes"
The Grand Seduction,The Grand Seduction,"McKellar, Don"
The Grandfather,El abuelo,"Garci, José Luis"
The Grandmaster,Yi dai zong shi,"Wong, Kar-Wai"
The Grass Harp,The Grass Harp,"Matthau, Charles"
The Greasy Strangler,The Greasy Strangler,"Hosking, Jim"
The Great Beauty,La grande bellezza,"Sorrentino, Paolo"
The Great Buck Howard,The Great Buck Howard,"McGinly, Sean"
The Great Debaters,The Great Debaters,"Washington, Denzel"
The Great Gatsby,The Great Gatsby,"Luhrmann, Baz"
The Great Invisible,The Great Invisible,"Brown, Margaret"
The Great Man,The Bank Dick,"Cline, Edward F."
The Great Mouse Detective,The Great Mouse Detective,"Clements, Ron_>, <Person id:0560329[http] name:_Mattinson, Burny_>, <Person id:0585150[http] name:_Michener, David_>, <Person id:0615780[http] name:_Musker, John"
The Great Muppet Caper,The Great Muppet Caper,"Henson, Jim"
The Great Museum,Das große Museum,"Holzhausen, Johannes"
The Great New Wonderful,The Great New Wonderful,"Leiner, Danny"
The Great Outdoors,The Great Outdoors,"Deutch, Howard"
